AccSpeciesName,TraitName,ValueKindName,StdValue,UnitName
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,3638.58,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,26.833186,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.19098592,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,3061.15,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,29.981881,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.20058939,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,544.92,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.492553,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.13428571,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,13045.71,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,22.586063,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2009.83,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,31.015895,mm2 mg-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1144.05,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,28.672932,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.20673575,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,579.81,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,49.983621,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.14146341,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,48.38,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,32.253333,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.5,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1552.24,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,30.616174,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.17852113,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2708.64,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,25.796571,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.14607679,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,3146.56,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,29.517448,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.2,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,733.76,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,30.446473,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.21327434,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,603.07,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,54.82454545,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.122222222,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,920.43,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,16.826874,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.26172249,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2222.15,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,20.442962,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.01672308,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1236.89,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,21.399481,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.21018182,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,390.32,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,20.329167,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.21333333,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,824.25,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,31.340304,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.29222222,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1615.72,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,33.177002,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.21741071,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1396.84,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,40.843275,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.19542857,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1607.76,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,16.10982,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.16409076,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1403.33,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,24.237133,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.20531915,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,4064.98,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.728188,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.17273751,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,41244.52,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,27.063333,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.15833766,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,17565.26,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,26.61403,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.24131627,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,4826.86,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,15.82577,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.22544164,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1306.13,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,9.747238806,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.191702432,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2711.39,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,44.449016,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.18318318,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,4271.34,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,41.070577,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.13265306,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,726.61,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,41.759195,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.20470588,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2374.53,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,29.681625,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.18823529,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2993.6,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,32.53913,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.20720721,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,18448.09,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,21.25356,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.18350951,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1260.5,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,13.64177,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.2817073,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,36.22266667,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.233876667,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,85.53,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,7.1275,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.5714286,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,360.9,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.79787,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.3662338,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,18.59266667,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.31481,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,551.95,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,13.86809,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.3719626,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,17.16033333,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.34328,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,2874.83,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,14.75785,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.2516796,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,21.79833333,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.21663,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,3823.76,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.74373,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.3028837,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,23.187,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.240636667,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,1628.42,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,21.17581,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.2858736,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,21.34,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.212863333,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,717.54,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,12.03926,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.3845161,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,32.58433333,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.235376667,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,466.29,mm2
Lolium perenne,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Single,11.20889,mm2 mg-1
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.630303,g g-1
Lolium perenne,Leaf nitrogen (N) content per leaf dry mass,Single,22.093,mg/g
Lolium perenne,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",Single,0.31755,g g-1
Lolium perenne,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or excluded)",Single,278.54,mm2
